person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,emp_length_missing,int_rate_missing
24.0,24000,RENT,5.0,PERSONAL,C,5500,14.27,0,0.23,Y,3.0,0,0
24.0,46800,MORTGAGE,8.0,VENTURE,C,6000,14.22,0,0.13,Y,4.0,0,0
23.0,24000,RENT,0.0,PERSONAL,C,5500,13.99,0,0.23,N,4.0,0,0
23.0,24000,RENT,1.0,VENTURE,B,5500,10.99,0,0.23,N,4.0,0,0
23.0,46800,MORTGAGE,4.0,PERSONAL,A,13000,8.59,0,0.28,N,2.0,0,0
23.0,25000,RENT,0.0,PERSONAL,A,5500,9.32,0,0.22,N,4.0,0,0
23.0,25200,RENT,1.0,EDUCATION,A,5500,7.9,0,0.22,N,2.0,0,0
22.0,26400,RENT,0.0,EDUCATION,C,5500,13.72,0,0.21,Y,2.0,0,0
23.0,46932,OWN,-1.0,EDUCATION,A,7000,5.79,0,0.15,N,4.0,1,0
22.0,46976,OWN,5.0,PERSONAL,C,11000,14.26,0,0.23,Y,2.0,0,0
22.0,26784,RENT,6.0,DEBTCONSOLIDATION,D,5500,14.74,1,0.21,N,4.0,0,0
23.0,27996,RENT,3.0,MEDICAL,C,5500,12.53,0,0.2,N,2.0,0,0
24.0,47000,MORTGAGE,9.0,VENTURE,C,9600,15.96,0,0.2,N,2.0,0,0
25.0,28800,RENT,0.0,DEBTCONSOLIDATION,B,5500,9.76,0,0.19,N,4.0,0,0
22.0,30000,RENT,2.0,PERSONAL,B,5500,11.86,0,0.18,N,3.0,0,0
22.0,30000,RENT,1.0,PERSONAL,B,5500,12.53,0,0.18,N,4.0,0,0
22.0,41000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7000,7.9,1,0.17,N,4.0,0,0
25.0,30000,RENT,2.0,EDUCATION,A,5500,8.0,0,0.18,N,4.0,0,0
24.0,47000,MORTGAGE,0.0,PERSONAL,C,12000,13.49,0,0.26,Y,3.0,0,0
25.0,47000,OWN,9.0,PERSONAL,A,7000,7.51,0,0.15,N,4.0,0,0
24.0,33000,RENT,3.0,PERSONAL,B,5500,11.11,0,0.17,N,4.0,0,0
22.0,33000,RENT,0.0,DEBTCONSOLIDATION,E,5500,10.99,1,0.17,Y,3.0,0,1
24.0,47000,MORTGAGE,8.0,PERSONAL,B,3000,12.69,0,0.06,N,3.0,0,0
26.0,47000,MORTGAGE,5.0,MEDICAL,A,6600,7.9,0,0.14,N,2.0,0,0
22.0,47000,MORTGAGE,7.0,PERSONAL,C,10600,15.96,0,0.23,Y,4.0,0,0
23.0,33000,RENT,7.0,PERSONAL,D,5500,14.54,0,0.17,Y,3.0,0,0
23.0,47000,MORTGAGE,7.0,MEDICAL,B,8000,10.65,0,0.17,N,3.0,0,0
25.0,33280,RENT,1.0,MEDICAL,B,5500,10.99,0,0.17,N,4.0,0,1
23.0,33600,RENT,1.0,DEBTCONSOLIDATION,B,5500,10.99,0,0.16,N,3.0,0,1
25.0,47000,OWN,9.0,VENTURE,A,4000,6.62,0,0.09,N,4.0,0,0
21.0,47000,MORTGAGE,2.0,MEDICAL,A,5400,8.9,0,0.11,N,3.0,0,0
24.0,33900,RENT,3.0,EDUCATION,D,5500,17.58,0,0.16,N,2.0,0,0
23.0,33996,RENT,1.0,EDUCATION,C,5500,13.47,0,0.16,Y,2.0,0,0
26.0,34000,RENT,3.0,PERSONAL,D,5500,16.89,0,0.16,Y,2.0,0,0
26.0,34000,RENT,1.0,VENTURE,C,5500,13.11,0,0.16,N,3.0,0,0
26.0,47000,OWN,8.0,VENTURE,A,12500,8.49,0,0.27,N,2.0,0,0
25.0,47000,MORTGAGE,5.0,EDUCATION,B,10400,11.49,0,0.22,N,2.0,0,0
26.0,36000,RENT,2.0,PERSONAL,B,5500,10.65,0,0.15,N,2.0,0,0
23.0,36000,RENT,5.0,EDUCATION,E,5500,17.14,0,0.15,Y,3.0,0,0
21.0,36500,RENT,2.0,VENTURE,A,5500,7.51,0,0.15,N,2.0,0,0
24.0,37000,RENT,3.0,PERSONAL,B,5500,9.2,0,0.15,N,2.0,0,0
24.0,38400,RENT,2.0,DEBTCONSOLIDATION,A,5500,6.92,0,0.14,N,3.0,0,0
23.0,47000,MORTGAGE,1.0,VENTURE,A,6000,5.99,0,0.13,N,2.0,0,0
22.0,38500,RENT,0.0,PERSONAL,A,5500,7.74,0,0.14,N,2.0,0,0
22.0,47000,OWN,6.0,MEDICAL,A,3000,5.42,0,0.06,N,3.0,0,0
25.0,40000,RENT,6.0,VENTURE,B,5500,10.99,0,0.14,N,3.0,0,1
24.0,47000,MORTGAGE,7.0,MEDICAL,B,15000,10.74,0,0.32,N,2.0,0,0
24.0,47000,MORTGAGE,5.0,MEDICAL,A,15000,7.66,0,0.32,N,3.0,0,0
23.0,40440,RENT,0.0,EDUCATION,C,5500,12.73,0,0.14,N,4.0,0,0
23.0,47000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,13850,12.68,0,0.29,Y,4.0,0,0
26.0,47000,MORTGAGE,0.0,PERSONAL,A,3000,5.79,0,0.06,N,2.0,0,0
23.0,37000,RENT,5.0,DEBTCONSOLIDATION,D,5500,15.31,1,0.15,Y,2.0,0,0
23.0,43000,RENT,1.0,DEBTCONSOLIDATION,B,5500,11.89,0,0.13,N,4.0,0,0
24.0,37004,RENT,2.0,VENTURE,D,5500,15.05,1,0.15,N,4.0,0,0
22.0,44400,RENT,2.0,EDUCATION,C,5500,12.73,0,0.12,N,4.0,0,0
22.0,47000,MORTGAGE,3.0,MEDICAL,A,15000,7.66,0,0.32,N,2.0,0,0
24.0,47000,OWN,1.0,PERSONAL,B,6000,11.11,0,0.13,N,4.0,0,0
24.0,47000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.66,0,0.13,N,3.0,0,0
22.0,45000,RENT,3.0,EDUCATION,B,5500,10.38,0,0.12,N,2.0,0,0
22.0,48000,RENT,3.0,EDUCATION,B,5500,11.49,0,0.11,N,4.0,0,0
25.0,48000,RENT,3.0,MEDICAL,A,5500,7.49,0,0.11,N,4.0,0,0
23.0,48880,RENT,2.0,EDUCATION,B,5500,10.99,0,0.11,N,3.0,0,0
21.0,44000,RENT,0.0,PERSONAL,D,5500,15.28,1,0.13,N,3.0,0,0
24.0,47000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,8500,10.99,0,0.18,N,3.0,0,1
22.0,50000,RENT,6.0,DEBTCONSOLIDATION,A,5500,7.14,0,0.11,N,3.0,0,0
23.0,47000,OWN,4.0,MEDICAL,A,7000,7.51,0,0.15,N,3.0,0,0
21.0,47000,MORTGAGE,5.0,PERSONAL,A,7000,7.14,0,0.15,N,3.0,0,0
23.0,47000,MORTGAGE,8.0,VENTURE,A,7500,7.51,0,0.16,N,4.0,0,0
22.0,44052,RENT,3.0,DEBTCONSOLIDATION,D,5500,10.99,1,0.12,Y,2.0,0,1
23.0,54000,RENT,3.0,VENTURE,A,5500,8.94,0,0.1,N,3.0,0,0
24.0,54000,RENT,6.0,DEBTCONSOLIDATION,A,5500,8.07,0,0.1,N,2.0,0,0
23.0,55000,RENT,0.0,PERSONAL,B,5500,11.71,0,0.1,N,4.0,0,0
22.0,56000,RENT,7.0,EDUCATION,A,5500,9.38,0,0.1,N,3.0,0,0
24.0,47000,MORTGAGE,0.0,MEDICAL,A,9000,8.94,0,0.19,N,3.0,0,0
26.0,51000,RENT,3.0,HOMEIMPROVEMENT,C,5500,13.49,1,0.11,Y,2.0,0,0
25.0,57000,RENT,1.0,HOMEIMPROVEMENT,B,5500,10.99,0,0.1,N,4.0,0,0
26.0,51600,RENT,10.0,HOMEIMPROVEMENT,B,5500,11.99,1,0.11,N,3.0,0,0
21.0,59000,RENT,1.0,EDUCATION,A,5500,5.42,0,0.09,N,2.0,0,0
22.0,41000,MORTGAGE,6.0,EDUCATION,C,10000,13.57,1,0.24,N,4.0,0,0
22.0,60000,RENT,0.0,MEDICAL,A,5500,7.88,0,0.09,N,2.0,0,0
24.0,47000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.79,0,0.21,Y,4.0,0,0
24.0,47000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000,12.21,0,0.26,N,4.0,0,0
25.0,41000,MORTGAGE,9.0,EDUCATION,C,5000,11.78,1,0.12,Y,3.0,0,0
23.0,62000,RENT,7.0,VENTURE,D,5500,17.49,0,0.09,N,3.0,0,0
26.0,62400,RENT,0.0,PERSONAL,B,5500,9.76,0,0.09,N,4.0,0,0
24.0,41000,MORTGAGE,1.0,MEDICAL,B,6600,10.71,1,0.16,N,2.0,0,0
24.0,62472,RENT,2.0,EDUCATION,C,5500,12.73,0,0.09,N,2.0,0,0
24.0,64000,RENT,3.0,EDUCATION,B,5500,10.75,0,0.09,N,4.0,0,0
24.0,72000,RENT,8.0,EDUCATION,B,5500,9.91,0,0.08,N,3.0,0,0
24.0,72996,RENT,2.0,PERSONAL,B,5500,11.49,0,0.08,N,3.0,0,0
24.0,73700,RENT,0.0,VENTURE,C,5500,14.65,0,0.07,N,3.0,0,0
26.0,90000,RENT,0.0,EDUCATION,B,5525,11.36,0,0.06,N,4.0,0,0
22.0,47091,MORTGAGE,6.0,VENTURE,A,10000,10.99,0,0.21,N,3.0,0,1
24.0,47100,MORTGAGE,-1.0,PERSONAL,B,4000,11.49,0,0.08,N,3.0,1,0
24.0,47110,MORTGAGE,0.0,PERSONAL,B,11000,10.99,0,0.23,N,4.0,0,0
24.0,22000,RENT,0.0,PERSONAL,C,5550,12.41,1,0.25,N,3.0,0,0
23.0,24000,RENT,7.0,VENTURE,C,5550,12.53,0,0.23,N,4.0,0,0
22.0,31000,RENT,5.0,MEDICAL,B,5550,11.36,1,0.18,N,3.0,0,0
22.0,47004,RENT,2.0,VENTURE,A,5550,7.49,0,0.12,N,4.0,0,0
21.0,47200,MORTGAGE,1.0,MEDICAL,C,7000,13.23,0,0.15,N,4.0,0,0
24.0,20485,RENT,-1.0,PERSONAL,A,5575,7.9,0,0.27,N,4.0,1,0
24.0,47211,OWN,8.0,VENTURE,B,10000,11.83,0,0.21,N,3.0,0,0
25.0,28800,RENT,5.0,PERSONAL,A,5575,6.62,0,0.19,N,4.0,0,0
22.0,41244,MORTGAGE,6.0,DEBTCONSOLIDATION,B,11500,11.58,1,0.28,N,3.0,0,0
22.0,14400,RENT,1.0,VENTURE,D,5600,14.59,1,0.39,Y,2.0,0,0
21.0,18000,RENT,1.0,HOMEIMPROVEMENT,F,5600,18.09,1,0.31,N,4.0,0,0
26.0,47300,MORTGAGE,3.0,VENTURE,B,6000,12.69,0,0.13,N,4.0,0,0
24.0,47300,MORTGAGE,5.0,PERSONAL,A,9500,8.49,0,0.2,N,2.0,0,0
24.0,19200,RENT,0.0,DEBTCONSOLIDATION,A,5600,8.9,1,0.29,N,2.0,0,0
24.0,19800,RENT,1.0,DEBTCONSOLIDATION,A,5600,5.79,1,0.28,N,3.0,0,0
21.0,20000,RENT,-1.0,MEDICAL,B,5600,10.75,0,0.28,N,4.0,1,0
25.0,47412,MORTGAGE,0.0,EDUCATION,A,6500,8.59,0,0.14,N,2.0,0,0
22.0,47472,MORTGAGE,6.0,VENTURE,B,20000,11.83,0,0.42,N,3.0,0,0
24.0,24000,RENT,0.0,MEDICAL,C,5600,12.73,0,0.23,N,4.0,0,0
22.0,47484,MORTGAGE,0.0,EDUCATION,B,5325,10.62,0,0.11,N,4.0,0,0
23.0,25000,RENT,3.0,MEDICAL,B,5600,11.11,0,0.22,N,4.0,0,0
21.0,25000,RENT,5.0,VENTURE,A,5600,7.29,0,0.22,N,2.0,0,0
22.0,26000,RENT,0.0,DEBTCONSOLIDATION,A,5600,8.0,0,0.22,N,2.0,0,0
24.0,47500,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,9.91,0,0.25,N,3.0,0,0
22.0,47500,MORTGAGE,6.0,VENTURE,A,6000,7.9,0,0.13,N,3.0,0,0
24.0,28000,RENT,0.0,PERSONAL,D,5600,14.12,1,0.2,Y,2.0,0,0
24.0,47500,MORTGAGE,3.0,MEDICAL,B,13750,11.71,0,0.29,N,4.0,0,0
21.0,30000,RENT,1.0,PERSONAL,D,5600,14.46,1,0.19,N,2.0,0,0
21.0,30000,RENT,3.0,EDUCATION,C,5600,13.61,0,0.19,Y,2.0,0,0
23.0,30000,RENT,3.0,VENTURE,B,5600,10.99,0,0.19,N,4.0,0,1
25.0,30000,RENT,9.0,HOMEIMPROVEMENT,C,5600,10.99,1,0.19,Y,4.0,0,1
24.0,30996,RENT,2.0,MEDICAL,A,5600,7.49,0,0.18,N,2.0,0,0
24.0,47500,MORTGAGE,8.0,HOMEIMPROVEMENT,A,7000,7.74,0,0.15,N,3.0,0,0
22.0,32000,RENT,3.0,DEBTCONSOLIDATION,A,5600,7.9,0,0.17,N,3.0,0,0
25.0,33600,RENT,6.0,MEDICAL,B,5600,9.25,0,0.17,N,3.0,0,0
22.0,47540,MORTGAGE,4.0,MEDICAL,B,12250,10.62,0,0.26,N,2.0,0,0
22.0,47580,MORTGAGE,6.0,MEDICAL,A,4000,6.62,0,0.08,N,2.0,0,0
21.0,47580,MORTGAGE,5.0,EDUCATION,A,14000,6.03,0,0.29,N,2.0,0,0
25.0,29004,RENT,0.0,PERSONAL,C,5600,13.79,1,0.19,N,4.0,0,0
23.0,36000,RENT,1.0,MEDICAL,A,5600,7.9,0,0.16,N,4.0,0,0
26.0,41682,MORTGAGE,7.0,DEBTCONSOLIDATION,C,18000,13.22,1,0.43,Y,3.0,0,0
25.0,47700,MORTGAGE,1.0,HOMEIMPROVEMENT,A,12375,7.9,0,0.26,N,4.0,0,0
25.0,36276,RENT,0.0,EDUCATION,B,5600,9.99,0,0.15,N,4.0,0,0
24.0,38000,RENT,5.0,DEBTCONSOLIDATION,A,5600,6.62,0,0.15,N,4.0,0,0
22.0,47748,MORTGAGE,5.0,PERSONAL,A,4500,6.39,0,0.09,N,4.0,0,0
24.0,38000,RENT,6.0,VENTURE,A,5600,10.99,0,0.15,N,3.0,0,1
21.0,47760,MORTGAGE,2.0,PERSONAL,A,15000,6.03,0,0.31,N,2.0,0,0
22.0,47800,MORTGAGE,5.0,PERSONAL,C,1500,13.43,0,0.03,Y,3.0,0,0
22.0,47800,MORTGAGE,3.0,MEDICAL,B,15000,11.86,0,0.31,N,4.0,0,0
22.0,33000,RENT,0.0,MEDICAL,C,5600,13.23,1,0.17,Y,4.0,0,0
25.0,40000,RENT,2.0,DEBTCONSOLIDATION,B,5600,10.99,0,0.14,N,3.0,0,1
23.0,40000,RENT,7.0,EDUCATION,C,5600,13.8,0,0.14,N,3.0,0,0
25.0,40000,RENT,9.0,MEDICAL,D,5600,14.61,0,0.14,Y,4.0,0,0
25.0,40800,RENT,9.0,PERSONAL,D,5600,16.77,0,0.14,N,3.0,0,0
26.0,41000,RENT,10.0,DEBTCONSOLIDATION,C,5600,15.96,0,0.14,N,4.0,0,0
25.0,42000,RENT,6.0,MEDICAL,A,5600,7.49,0,0.13,N,2.0,0,0
22.0,47940,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.31,N,4.0,0,1
22.0,47952,MORTGAGE,-1.0,VENTURE,A,15000,6.17,0,0.31,N,4.0,1,0
26.0,43860,RENT,6.0,VENTURE,B,5600,9.63,0,0.13,N,2.0,0,0
26.0,48000,MORTGAGE,10.0,DEBTCONSOLIDATION,C,11000,13.49,0,0.23,N,3.0,0,0
22.0,39000,RENT,1.0,HOMEIMPROVEMENT,D,5600,14.96,1,0.14,N,4.0,0,0
21.0,48000,MORTGAGE,5.0,VENTURE,B,7350,10.65,0,0.15,N,2.0,0,0
24.0,48000,OWN,8.0,VENTURE,C,2200,15.27,0,0.05,Y,4.0,0,0
24.0,47700,RENT,0.0,MEDICAL,B,5600,9.99,0,0.12,N,2.0,0,0
24.0,48000,RENT,7.0,MEDICAL,B,5600,11.14,0,0.12,N,3.0,0,0
24.0,48000,RENT,7.0,PERSONAL,B,5600,10.62,0,0.12,N,2.0,0,0
23.0,50000,RENT,3.0,MEDICAL,B,5600,11.49,0,0.11,N,4.0,0,0
24.0,50000,RENT,4.0,HOMEIMPROVEMENT,B,5600,10.99,0,0.11,N,4.0,0,1
23.0,50000,RENT,0.0,MEDICAL,C,5600,11.03,0,0.11,Y,4.0,0,0
23.0,50004,RENT,3.0,EDUCATION,B,5600,10.59,0,0.11,N,4.0,0,0
26.0,51000,RENT,5.0,PERSONAL,A,5600,7.49,0,0.11,N,2.0,0,0
24.0,52000,RENT,2.0,MEDICAL,A,5600,7.29,0,0.11,N,2.0,0,0
22.0,42000,MORTGAGE,-1.0,PERSONAL,A,3200,7.9,1,0.08,N,3.0,1,0
22.0,52800,RENT,3.0,EDUCATION,A,5600,7.29,0,0.11,N,3.0,0,0
24.0,54000,RENT,3.0,VENTURE,B,5600,10.59,0,0.1,N,4.0,0,0
23.0,48000,MORTGAGE,7.0,EDUCATION,B,10000,10.65,0,0.21,N,4.0,0,0
22.0,54000,RENT,4.0,VENTURE,B,5600,9.63,0,0.1,N,2.0,0,0
23.0,48000,OWN,5.0,MEDICAL,B,2400,12.69,0,0.05,N,4.0,0,0
21.0,55692,RENT,5.0,PERSONAL,A,5600,6.62,0,0.1,N,2.0,0,0
24.0,56000,RENT,8.0,EDUCATION,A,5600,6.03,0,0.1,N,3.0,0,0
26.0,56000,RENT,4.0,MEDICAL,A,5600,8.59,0,0.1,N,4.0,0,0
22.0,56000,RENT,6.0,MEDICAL,A,5600,8.32,0,0.1,N,2.0,0,0
25.0,48000,MORTGAGE,0.0,MEDICAL,C,23125,13.49,0,0.44000000000000006,Y,4.0,0,0
23.0,56880,RENT,7.0,EDUCATION,B,5600,10.99,0,0.1,N,2.0,0,1
22.0,48000,OWN,6.0,VENTURE,A,12000,6.03,0,0.25,N,3.0,0,0
22.0,60000,RENT,6.0,PERSONAL,B,5600,10.65,0,0.09,N,4.0,0,0
23.0,60000,RENT,1.0,PERSONAL,A,5600,7.29,0,0.09,N,2.0,0,0
21.0,60000,RENT,3.0,DEBTCONSOLIDATION,B,5600,9.25,0,0.09,N,3.0,0,0
23.0,62000,RENT,-1.0,VENTURE,B,5600,9.99,0,0.09,N,4.0,1,0
26.0,48000,MORTGAGE,7.0,MEDICAL,A,10000,10.99,0,0.21,N,3.0,0,1
22.0,48000,OWN,0.0,VENTURE,D,1500,16.29,0,0.03,N,3.0,0,0
23.0,63000,RENT,0.0,DEBTCONSOLIDATION,A,5600,8.49,0,0.09,N,4.0,0,0
22.0,48000,MORTGAGE,6.0,EDUCATION,A,15000,10.99,0,0.31,N,4.0,0,1
22.0,48000,MORTGAGE,5.0,PERSONAL,B,3000,10.99,0,0.06,N,3.0,0,1
24.0,60500,RENT,2.0,PERSONAL,D,5600,14.91,1,0.09,N,3.0,0,0
25.0,68515,RENT,2.0,MEDICAL,C,5600,12.61,0,0.08,N,3.0,0,0
24.0,48000,MORTGAGE,-1.0,HOMEIMPROVEMENT,B,2000,12.69,0,0.04,N,4.0,1,0
24.0,48000,MORTGAGE,9.0,VENTURE,A,8400,10.99,0,0.17,N,4.0,0,1
24.0,69000,RENT,1.0,VENTURE,B,5600,9.99,0,0.08,N,3.0,0,0
22.0,48000,MORTGAGE,0.0,MEDICAL,A,5000,6.03,0,0.1,N,4.0,0,0
23.0,48000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,2500,11.71,0,0.05,N,3.0,0,0
23.0,69996,RENT,7.0,VENTURE,C,5600,13.11,0,0.08,Y,2.0,0,0
25.0,70000,RENT,3.0,MEDICAL,A,5600,7.9,0,0.08,N,4.0,0,0
23.0,48000,OWN,7.0,EDUCATION,B,20000,11.71,0,0.42,N,4.0,0,0
26.0,48000,MORTGAGE,10.0,VENTURE,C,13800,13.49,0,0.29,Y,2.0,0,0
22.0,70000,RENT,3.0,PERSONAL,B,5600,11.14,0,0.08,N,3.0,0,0
23.0,72000,RENT,7.0,VENTURE,B,5600,11.12,0,0.08,N,2.0,0,0
23.0,48000,MORTGAGE,8.0,VENTURE,A,10500,7.51,0,0.22,N,2.0,0,0
23.0,48000,MORTGAGE,8.0,PERSONAL,B,10000,10.65,0,0.21,N,3.0,0,0
25.0,48000,OWN,0.0,PERSONAL,B,6000,10.65,0,0.13,N,2.0,0,0
25.0,58650,RENT,7.0,MEDICAL,D,5600,14.84,1,0.08,N,4.0,0,0
23.0,79000,RENT,4.0,MEDICAL,B,5600,11.12,0,0.07,N,4.0,0,0
25.0,81600,RENT,2.0,EDUCATION,A,5600,5.99,0,0.07,N,4.0,0,0
24.0,42000,MORTGAGE,-1.0,MEDICAL,A,19000,6.99,1,0.44000000000000006,N,3.0,1,0
21.0,89610,RENT,3.0,DEBTCONSOLIDATION,A,5600,6.54,0,0.06,N,4.0,0,0
21.0,48000,OWN,5.0,VENTURE,B,15000,10.99,0,0.31,N,2.0,0,1
23.0,48000,OWN,7.0,MEDICAL,A,2500,5.42,0,0.05,N,3.0,0,0
26.0,102552,RENT,10.0,MEDICAL,B,5600,9.99,0,0.05,N,3.0,0,0
24.0,25000,RENT,0.0,DEBTCONSOLIDATION,C,5625,12.68,0,0.23,N,4.0,0,0
25.0,48000,MORTGAGE,9.0,MEDICAL,A,3500,5.42,0,0.07,N,4.0,0,0
26.0,36000,RENT,0.0,EDUCATION,C,5650,10.99,0,0.16,Y,3.0,0,1
22.0,51000,RENT,6.0,VENTURE,B,5650,9.91,0,0.11,N,4.0,0,0
26.0,48000,MORTGAGE,10.0,PERSONAL,B,2000,10.99,0,0.04,N,2.0,0,0
25.0,48000,MORTGAGE,3.0,MEDICAL,C,1400,14.79,0,0.03,Y,4.0,0,0
22.0,48000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4400,5.99,0,0.09,N,3.0,0,0
23.0,67200,RENT,7.0,EDUCATION,C,5650,13.47,0,0.08,N,2.0,0,0
23.0,66500,RENT,0.0,VENTURE,A,5675,10.99,0,0.09,N,2.0,0,1
26.0,48000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,12000,10.99,0,0.25,N,3.0,0,1
24.0,11476,RENT,0.0,MEDICAL,A,5700,7.49,1,0.44000000000000006,N,4.0,0,0
22.0,35000,RENT,1.0,EDUCATION,C,5700,12.99,0,0.16,N,3.0,0,0
22.0,37000,RENT,4.0,EDUCATION,A,5700,5.42,0,0.15,N,4.0,0,0
22.0,48000,MORTGAGE,2.0,VENTURE,B,13000,10.99,0,0.27,N,3.0,0,0
24.0,46000,RENT,8.0,DEBTCONSOLIDATION,A,5700,7.66,0,0.12,N,3.0,0,0
26.0,48000,MORTGAGE,2.0,EDUCATION,A,5000,8.49,0,0.1,N,4.0,0,0
26.0,52500,RENT,0.0,DEBTCONSOLIDATION,B,5700,11.12,0,0.11,N,2.0,0,0
21.0,17000,RENT,3.0,MEDICAL,A,5750,8.9,1,0.34,N,2.0,0,0
24.0,34000,RENT,1.0,VENTURE,B,5750,10.75,0,0.17,N,3.0,0,0
24.0,48000,MORTGAGE,8.0,MEDICAL,A,10000,7.49,0,0.21,N,3.0,0,0
21.0,42000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8325,10.99,1,0.2,N,2.0,0,1
22.0,45900,RENT,3.0,EDUCATION,A,5750,8.94,0,0.13,N,3.0,0,0
25.0,70000,RENT,1.0,VENTURE,A,5750,8.0,0,0.08,N,4.0,0,0
22.0,48000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,13.49,0,0.21,Y,4.0,0,0
25.0,85000,RENT,9.0,EDUCATION,A,5750,7.29,0,0.07,N,4.0,0,0
22.0,95000,RENT,0.0,EDUCATION,A,5750,10.99,0,0.06,N,3.0,0,1
24.0,48000,OWN,5.0,VENTURE,A,4400,5.99,0,0.09,N,4.0,0,0
25.0,140232,RENT,3.0,HOMEIMPROVEMENT,B,5750,9.99,0,0.04,N,4.0,0,0
23.0,30900,RENT,1.0,PERSONAL,A,5775,9.63,1,0.19,N,4.0,0,0
25.0,48000,MORTGAGE,7.0,VENTURE,B,3000,11.99,0,0.06,N,4.0,0,0
24.0,120000,RENT,0.0,VENTURE,A,5775,6.17,0,0.05,N,2.0,0,0
21.0,18000,RENT,2.0,DEBTCONSOLIDATION,C,5800,14.72,1,0.32,Y,4.0,0,0
25.0,48000,MORTGAGE,6.0,VENTURE,A,3200,6.99,0,0.07,N,2.0,0,0
22.0,20400,RENT,2.0,EDUCATION,A,5800,8.94,0,0.28,N,4.0,0,0
23.0,25000,RENT,0.0,MEDICAL,B,5800,9.91,0,0.23,N,4.0,0,0
24.0,48000,MORTGAGE,4.0,MEDICAL,B,4200,11.99,0,0.09,N,4.0,0,0
23.0,48000,MORTGAGE,5.0,EDUCATION,C,5000,13.99,0,0.1,Y,2.0,0,0
26.0,27000,RENT,1.0,MEDICAL,B,5800,10.65,0,0.21,N,3.0,0,0
23.0,27252,RENT,3.0,VENTURE,C,5800,13.06,0,0.21,N,4.0,0,0
26.0,48000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.08,N,2.0,0,0
24.0,35020,RENT,0.0,MEDICAL,A,5800,8.32,0,0.17,N,3.0,0,0
22.0,48000,OWN,6.0,VENTURE,A,4800,8.49,0,0.1,N,4.0,0,0
22.0,41300,RENT,1.0,VENTURE,A,5800,7.43,0,0.14,N,3.0,0,0
24.0,48000,MORTGAGE,4.0,EDUCATION,A,5000,5.99,0,0.1,N,2.0,0,0
24.0,48000,MORTGAGE,8.0,PERSONAL,A,3200,5.99,0,0.07,N,4.0,0,0
25.0,48000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,1000,13.49,0,0.02,Y,3.0,0,0
22.0,45000,RENT,3.0,MEDICAL,A,5800,7.88,0,0.13,N,3.0,0,0
26.0,48000,MORTGAGE,9.0,PERSONAL,B,8000,10.59,0,0.17,N,4.0,0,0
23.0,42000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,1800,12.99,1,0.04,Y,3.0,0,0
26.0,140232,RENT,0.0,DEBTCONSOLIDATION,A,5800,7.29,0,0.04,N,3.0,0,0
26.0,48000,OWN,3.0,VENTURE,C,3600,13.49,0,0.07,N,4.0,0,0
23.0,12000,RENT,0.0,PERSONAL,A,5825,6.62,1,0.44000000000000006,N,4.0,0,0
22.0,25000,RENT,4.0,MEDICAL,C,5825,14.27,0,0.23,N,2.0,0,0
26.0,26000,RENT,5.0,MEDICAL,C,5825,14.27,0,0.22,Y,4.0,0,0
23.0,42000,MORTGAGE,7.0,EDUCATION,A,10500,7.66,1,0.25,N,2.0,0,0
23.0,50000,RENT,8.0,MEDICAL,B,5825,10.65,0,0.12,N,2.0,0,0
22.0,48000,MORTGAGE,1.0,PERSONAL,B,4000,9.63,0,0.08,N,2.0,0,0
23.0,48000,OWN,4.0,VENTURE,B,7000,10.74,0,0.15,N,4.0,0,0
24.0,48000,MORTGAGE,4.0,MEDICAL,A,4000,5.42,0,0.08,N,4.0,0,0
24.0,60000,RENT,4.0,VENTURE,A,5850,7.49,0,0.1,N,3.0,0,0
25.0,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4800,10.74,0,0.1,N,4.0,0,0
25.0,19200,RENT,5.0,EDUCATION,D,5875,14.11,1,0.31,N,3.0,0,0
26.0,40000,RENT,4.0,VENTURE,B,5875,12.69,0,0.15,N,2.0,0,0
26.0,49680,RENT,1.0,MEDICAL,C,5875,12.99,0,0.12,Y,3.0,0,0
23.0,56000,RENT,3.0,EDUCATION,D,5875,14.54,0,0.1,N,2.0,0,0
21.0,14400,RENT,2.0,EDUCATION,B,5900,12.42,1,0.41,N,3.0,0,0
